,datetime,pm2_5,pm10,no2,so2,co,no,o3,nh3
2391,2021-03-07 15:30:00,41.77,65.3,3.56,9.66,310.42,0.36,158.79,2.82
2392,2021-03-07 16:30:00,36.99,57.45,4.33,6.62,307.08,0.4,140.19,3.07
2393,2021-03-07 17:30:00,39.76,58.37,5.48,6.56,327.11,0.29,135.9,3.26
2394,2021-03-07 18:30:00,50.76,72.09,7.71,13.35,367.17,0.06,153.07,3.71
2395,2021-03-07 19:30:00,48.3,70.6,10.97,19.55,383.85,0.0,133.04,4.62
2396,2021-03-07 20:30:00,38.2,57.23,13.2,20.5,370.5,0.0,98.71,4.94
2397,2021-03-07 21:30:00,38.75,56.84,19.36,19.07,487.33,0.0,67.23,8.74
2398,2021-03-07 22:30:00,43.07,63.57,25.71,16.69,614.17,0.0,43.99,12.67
2399,2021-03-07 23:30:00,43.32,64.97,28.1,13.59,640.87,0.01,31.47,14.31
2400,2021-03-08 00:30:00,41.64,62.95,27.08,10.85,600.82,0.02,25.39,15.45
2401,2021-03-08 01:30:00,42.66,64.2,24.33,10.73,607.49,0.03,22.71,17.23
2402,2021-03-08 02:30:00,43.42,64.83,20.39,10.49,594.14,0.02,23.25,18.24
2403,2021-03-08 03:30:00,41.88,61.74,16.28,9.66,540.73,0.01,28.61,18.49
2404,2021-03-08 04:30:00,41.26,59.8,15.25,10.37,527.38,0.0,32.9,21.03
2405,2021-03-08 05:30:00,44.51,63.35,19.36,13.35,594.14,0.01,31.11,26.09
2406,2021-03-08 06:30:00,58.55,82.03,34.27,21.22,894.55,1.3,14.31,35.47
2407,2021-03-08 07:30:00,94.6,128.08,42.16,33.38,1655.58,25.71,0.15,42.05
2408,2021-03-08 08:30:00,140.49,181.72,37.7,41.96,2616.88,70.63,1.99,38.0
2409,2021-03-08 09:30:00,92.88,114.69,51.41,42.92,1642.23,20.34,33.98,23.05
2410,2021-03-08 10:30:00,93.57,112.81,47.3,48.64,1508.71,10.95,86.55,20.01
2411,2021-03-08 11:30:00,91.89,108.48,31.19,42.92,1188.28,3.91,177.38,15.83
2412,2021-03-08 12:30:00,43.29,59.12,4.63,14.78,397.21,0.56,158.79,4.24
2413,2021-03-08 13:30:00,41.44,56.95,3.17,12.52,347.14,0.38,157.36,4.12
2414,2021-03-08 14:30:00,42.77,57.33,3.43,13.35,353.81,0.38,160.22,4.5
2415,2021-03-08 15:30:00,53.4,69.23,15.59,17.64,560.76,1.77,153.07,7.47
2416,2021-03-08 16:30:00,73.64,93.83,39.07,24.08,947.95,3.24,164.51,14.44
2417,2021-03-08 17:30:00,89.72,114.57,71.29,30.28,1308.44,3.02,164.51,23.31
2418,2021-03-08 18:30:00,96.6,125.4,90.48,32.9,1508.71,0.71,134.47,29.64
2419,2021-03-08 19:30:00,93.85,123.83,62.38,28.61,1268.39,0.0,110.15,23.31
2420,2021-03-08 20:30:00,90.0,121.25,34.27,35.29,854.49,0.0,118.73,13.81
2421,2021-03-08 21:30:00,79.1,113.54,33.59,45.3,781.06,0.0,87.98,12.03
2422,2021-03-08 22:30:00,73.71,110.26,42.84,39.58,921.25,0.0,44.7,15.07
2423,2021-03-08 23:30:00,64.83,101.02,43.87,29.09,894.55,0.03,25.39,15.58
2424,2021-03-09 00:30:00,56.93,91.09,40.1,20.5,807.76,0.11,17.17,16.09
2425,2021-03-09 01:30:00,56.52,90.87,36.33,17.41,807.76,0.23,11.27,19.51
2426,2021-03-09 02:30:00,60.89,96.8,34.96,18.36,867.84,0.52,6.53,25.33
2427,2021-03-09 03:30:00,63.99,101.62,33.59,19.79,894.55,0.99,3.58,32.93
2428,2021-03-09 04:30:00,63.15,102.07,30.5,19.55,867.84,1.66,2.21,38.0
2429,2021-03-09 05:30:00,62.48,102.71,27.76,19.31,847.82,3.74,0.88,42.05
2430,2021-03-09 06:30:00,70.06,114.16,26.39,22.89,1014.71,13.08,0.08,47.62
2431,2021-03-09 07:30:00,93.92,147.4,25.71,29.33,1562.12,39.79,0.04,49.65
2432,2021-03-09 08:30:00,117.46,178.9,27.08,30.99,2162.93,73.31,1.17,40.53
2433,2021-03-09 09:30:00,86.81,131.9,41.81,33.38,1268.39,14.98,33.98,20.01
2434,2021-03-09 10:30:00,85.45,123.79,32.56,35.76,1108.17,5.64,91.55,17.23
2435,2021-03-09 11:30:00,84.31,117.09,20.22,33.38,907.9,2.15,163.08,15.58
2436,2021-03-09 12:30:00,45.84,65.66,4.41,13.71,417.23,0.46,147.34,6.4
2437,2021-03-09 13:30:00,46.08,60.96,3.64,11.92,390.53,0.35,148.77,5.76
2438,2021-03-09 14:30:00,48.89,62.05,4.16,12.76,407.22,0.33,154.5,6.21
2439,2021-03-09 15:30:00,54.69,67.99,10.03,16.93,494.0,0.71,154.5,7.35
2440,2021-03-09 16:30:00,63.83,78.63,21.42,22.17,647.54,1.2,150.2,9.12
2441,2021-03-09 17:30:00,69.18,85.97,33.93,23.6,781.06,1.05,135.9,10.77
2442,2021-03-09 18:30:00,67.74,85.69,37.7,21.46,814.44,0.2,114.44,11.53
2443,2021-03-09 19:30:00,57.34,75.55,23.31,14.31,634.19,0.0,107.29,9.63
2444,2021-03-09 20:30:00,68.6,93.61,15.42,25.03,547.41,0.0,134.47,8.04
2445,2021-03-09 21:30:00,86.12,119.23,25.02,44.82,707.63,0.0,121.59,10.39
2446,2021-03-09 22:30:00,88.71,124.97,33.59,43.39,847.82,0.0,84.4,13.55
2447,2021-03-09 23:30:00,80.23,114.96,33.59,32.9,807.76,0.0,65.09,13.93
2448,2021-03-10 00:30:00,69.05,99.32,27.42,22.41,674.25,0.0,59.37,13.43
2449,2021-03-10 01:30:00,64.47,91.48,20.91,17.17,614.17,0.0,56.51,14.19
2450,2021-03-10 02:30:00,63.53,88.22,17.14,14.66,600.82,0.0,52.93,15.07
2451,2021-03-10 03:30:00,62.41,85.52,14.57,12.99,580.79,0.0,50.07,15.96
2452,2021-03-10 04:30:00,62.33,84.54,14.05,12.4,574.11,0.0,44.7,17.99
2453,2021-03-10 05:30:00,64.01,86.16,17.31,13.11,620.84,0.0,37.55,21.03
2454,2021-03-10 06:30:00,73.88,99.32,30.5,17.64,847.82,0.59,19.49,27.36
2455,2021-03-10 07:30:00,99.78,133.74,42.5,25.99,1455.31,19.0,0.5,33.95
2456,2021-03-10 08:30:00,126.19,167.17,40.1,31.47,2162.93,59.01,1.99,34.96
2457,2021-03-10 09:30:00,101.34,130.19,54.15,30.04,1588.82,21.46,28.25,22.8
2458,2021-03-10 10:30:00,106.17,132.98,47.98,34.81,1495.36,11.06,79.39,20.01
2459,2021-03-10 11:30:00,103.78,126.59,26.73,33.38,1108.17,3.21,173.09,16.21
2460,2021-03-10 12:30:00,47.61,62.18,3.43,15.26,370.5,0.36,157.36,3.93
2461,2021-03-10 13:30:00,45.76,61.06,2.91,12.76,337.12,0.25,151.63,3.01
2462,2021-03-10 14:30:00,46.33,61.56,3.56,12.99,343.8,0.2,150.2,3.1
2463,2021-03-10 15:30:00,46.97,62.31,5.66,14.19,360.49,0.2,145.91,3.52
2464,2021-03-10 16:30:00,47.78,63.51,9.43,15.5,397.21,0.29,137.33,4.43
2465,2021-03-10 17:30:00,45.41,60.8,13.71,15.02,433.92,0.26,124.45,5.45
2466,2021-03-10 18:30:00,58.41,75.33,18.51,20.27,527.38,0.06,131.61,7.22
2467,2021-03-10 19:30:00,96.61,122.74,20.56,37.19,674.25,0.0,163.08,8.61
2468,2021-03-10 20:30:00,108.21,147.02,24.68,53.41,720.98,0.0,153.07,8.99
2469,2021-03-10 21:30:00,97.21,139.52,33.59,56.74,801.09,0.0,101.57,11.02
2470,2021-03-10 22:30:00,93.9,135.89,40.78,51.5,921.25,0.0,65.09,13.68
2471,2021-03-10 23:30:00,88.5,127.7,42.16,43.39,934.6,0.0,45.78,14.31
2472,2021-03-11 00:30:00,80.63,114.96,37.01,33.38,854.49,0.0,37.55,14.06
2473,2021-03-11 01:30:00,75.84,106.66,30.16,26.23,801.09,0.0,32.54,14.95
2474,2021-03-11 02:30:00,73.25,101.78,25.02,21.22,774.38,0.0,28.97,15.83
2475,2021-03-11 03:30:00,68.73,95.32,19.88,16.69,700.95,0.0,30.4,16.47
2476,2021-03-11 04:30:00,64.51,89.08,16.28,13.47,634.19,0.0,33.62,16.47
2477,2021-03-11 05:30:00,64.22,88.01,16.62,12.4,620.84,0.0,33.26,16.97
